"2620368","Holidays to Turkey rise as lira hits record low against pound","https://www.theguardian.com/travel/2018/aug/09/holiday-bookings-to-turkey-rise-as-lira-hits-all-time-low-against-pound","2018-08-10 00:00:00","2018-08-09 10:38:45","0","176008","13990","2018-08-10 13:40:25","2018-08-14 12:42:07",\N,\N,\N,\N,\N,\N,"https://www.theguardian.com/travel/2018/aug/09/holiday-bookings-to-turkey-rise-as-lira-hits-all-time-low-against-pound?CMP=share_btn_tw",\N
"2620373","Russia blasts new US sanctions as 'theatre of the absurd'","https://www.theguardian.com/world/2018/aug/09/russia-blasts-new-us-sanctions-as-theatre-of-the-absurd","2018-08-09 00:00:00","2018-08-09 06:51:20","0","175896","13990","2018-08-10 13:40:40","2018-08-14 12:42:13",\N,\N,\N,\N,\N,\N,"https://www.theguardian.com/world/2018/aug/09/russia-blasts-new-us-sanctions-as-theatre-of-the-absurd?CMP=share_btn_tw",\N
"2620375","Turkey's economic crisis deepens as Trump doubles tariffs","https://www.theguardian.com/world/2018/aug/10/turkeys-economic-crisis-deepens-as-trump-doubles-tariffs","2018-08-10 10:48:16","2018-08-10 10:09:42","0","175796","13990","2018-08-10 13:40:47","2018-08-14 12:42:18",\N,\N,\N,\N,\N,\N,"https://www.theguardian.com/world/2018/aug/10/turkeys-economic-crisis-deepens-as-trump-doubles-tariffs?CMP=share_btn_tw",\N
"2621057","Man Charged With Arson in Southern California’s Holy Fire","https://www.nytimes.com/2018/08/09/us/california-wildfires-arson.html","2018-08-10 00:00:00","2018-08-09 12:00:00","0","175799","28091","2018-08-10 14:31:00","2018-08-14 13:28:08",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/09/us/california-wildfires-arson.html",\N
"2621058","Police Chief’s Son Charged in Attack on Sikh Man in California","https://www.nytimes.com/2018/08/09/us/sikh-man-attacked-california.html","2018-08-10 00:00:00","2018-08-09 12:00:00","0","175877","28091","2018-08-10 14:31:04","2018-08-14 13:28:10",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/09/us/sikh-man-attacked-california.html",\N
"2621059","Inside the Mendocino Complex Fire Evacuation Zone","https://www.nytimes.com/2018/08/10/us/california-fires-mendocino-complex.html","2018-08-10 00:00:00","2018-08-10 12:00:00","1","175799","28091","2018-08-10 14:31:08","2018-08-14 13:28:13",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/10/us/california-fires-mendocino-complex.html",\N
"2621195","As fires rage statewide, a burned out California mining town looks to rebuild","https://www.washingtonpost.com/national/2018/08/10/fires-rage-statewide-burned-out-california-mining-town-looks-rebuild/","2018-08-10 00:00:00","2018-08-09 09:23:00","0","175799","9","2018-08-10 14:43:36","2018-08-14 13:49:07",\N,\N,\N,\N,\N,\N,"https://www.washingtonpost.com/national/2018/08/10/fires-rage-statewide-burned-out-california-mining-town-looks-rebuild/?tid=ss_tw%26'+snowflakeParam+'",\N
"2621200","Sikh man beaten, spat on. ‘Devastated’ police chief says suspect is ‘my 18-year old son’","https://www.washingtonpost.com/news/morning-mix/wp/2018/08/09/sikh-man-beaten-spat-on-devastated-police-chief-says-suspect-is-my-18-year-old-son/","2018-08-09 00:00:00","2018-08-09 05:58:00","0","175877","9","2018-08-10 14:44:14","2018-08-14 13:50:07",\N,\N,\N,\N,\N,\N,"https://wapo.st/2Op2HIT?tid=ss_tw%26'+snowflakeParam+'",\N
"2621202","This place ‘is going to burn,’ says text allegedly sent by man arrested in California’s Holy Fire","https://www.washingtonpost.com/news/post-nation/wp/2018/08/09/this-place-will-burn-says-email-allegedly-sent-by-man-arrested-in-californias-holy-fire/","2018-08-10 00:00:00","2018-08-09 05:31:00","0","175799","9","2018-08-10 14:44:33","2018-08-14 13:50:44",\N,\N,\N,\N,\N,\N,"https://wapo.st/2MgsKEM?tid=ss_tw%26'+snowflakeParam+'",\N
"2621393","California wildfire smoke set to cause lung issues nationwide","http://www.dailymail.co.uk/health/article-6048497/California-wildfire-smoke-set-cause-lung-issues-nationwide.html","2018-08-10 16:58:07","2018-08-10 16:30:00","1","176052","142","2018-08-10 20:08:58","2018-08-14 11:50:17",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2B1mRXX",\N
"2621405","Incredible drone images show charred trees and burnt-out homes as eighth person dies in California","http://www.dailymail.co.uk/news/article-6045685/Incredible-drone-images-charred-trees-burnt-homes-eighth-person-dies-California.html","2018-08-10 00:00:00","2018-08-10 19:52:00","1","176052","142","2018-08-10 20:10:40","2018-08-14 11:53:40",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2AT7Y9X",\N
"2621407","Governor declares new state of emergency near Los Angeles as Holy Fire threatens thousands of homes","http://www.dailymail.co.uk/news/article-6048007/Governor-declares-new-state-emergency-near-Los-Angeles-Holy-Fire-threatens-thousands-homes.html","2018-08-10 00:00:00","2018-08-10 11:26:00","1","176052","142","2018-08-10 20:11:09","2018-08-14 11:54:03",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2vC7v6Q",\N
"2621505","Erdogan calls on Turks to buy lira 'in response to economic war' ? video","https://www.theguardian.com/world/video/2018/aug/10/erdogan-calls-on-turks-to-buy-lira-in-response-to-economic-war-video","2018-08-10 16:06:24","2018-08-10 15:21:03","0","175796","13990","2018-08-10 20:26:23","2018-08-14 12:42:24",\N,\N,\N,\N,\N,\N,"https://www.theguardian.com/world/video/2018/aug/10/erdogan-calls-on-turks-to-buy-lira-in-response-to-economic-war-video?CMP=share_btn_tw",\N
"2621682","A California town ravaged by wildfire ? in pictures","https://www.theguardian.com/us-news/gallery/2018/aug/10/california-carr-fire-damage-in-pictures-gallery","2018-08-10 00:00:00","2018-08-10 15:54:01","0","176056","13990","2018-08-10 21:08:39","2018-08-14 13:43:40",\N,\N,\N,\N,\N,\N,"https://www.theguardian.com/us-news/gallery/2018/aug/10/california-carr-fire-damage-in-pictures-gallery?CMP=share_btn_tw",\N
"2621753","Opinion | Turkey's Downward Spiral","https://www.nytimes.com/2018/08/10/opinion/turkey-united-states-trump-erdogan.html","2018-08-11 00:00:00","2018-08-10 12:00:00","1","176152","28091","2018-08-11 02:25:10","2018-08-14 12:33:49",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/10/opinion/turkey-united-states-trump-erdogan.html",\N
"2621754","A Litany of Grievances: How Turkish-American Relations Deteriorated","https://www.nytimes.com/2018/08/10/world/europe/turkey-united-states-tensions.html","2018-08-11 00:00:00","2018-08-10 12:00:00","0","176152","28091","2018-08-11 02:25:23","2018-08-14 12:34:07",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/10/world/europe/turkey-united-states-tensions.html",\N
